selection;small-range;50;4312
selection;small-range;100;15959
selection;small-range;150;35134
selection;small-range;200;60281
selection;small-range;250;94994
selection;small-range;300;135030
selection;big-range;50;4150
selection;big-range;100;16334
selection;big-range;150;35512
selection;big-range;200;72935
selection;big-range;250;112852
selection;big-range;300;141508
selection;almost-sorted;50;4319
selection;almost-sorted;100;15710
selection;almost-sorted;150;34323
selection;almost-sorted;200;65079
selection;almost-sorted;250;99026
selection;almost-sorted;300;138153
selection;reversed;50;5141
selection;reversed;100;19153
selection;reversed;150;41390
selection;reversed;200;76424
selection;reversed;250;113042
selection;reversed;300;159740
bubble;small-range;50;6636
bubble;small-range;100;27331
bubble;small-range;150;59869
bubble;small-range;200;111280
bubble;small-range;250;209253
bubble;small-range;300;249032
bubble;big-range;50;9117
bubble;big-range;100;33182
bubble;big-range;150;75086
bubble;big-range;200;133823
bubble;big-range;250;190083
bubble;big-range;300;309799
bubble;almost-sorted;50;4289
bubble;almost-sorted;100;15814
bubble;almost-sorted;150;34405
bubble;almost-sorted;200;59961
bubble;almost-sorted;250;94354
bubble;almost-sorted;300;131792
bubble;reversed;50;16179
bubble;reversed;100;53022
bubble;reversed;150;125441
bubble;reversed;200;210782
bubble;reversed;250;290957
bubble;reversed;300;423662
bubble-iverson-1;small-range;50;17193
bubble-iverson-1;small-range;100;29129
bubble-iverson-1;small-range;150;68025
bubble-iverson-1;small-range;200;123334
bubble-iverson-1;small-range;250;187041
bubble-iverson-1;small-range;300;293267
bubble-iverson-1;big-range;50;9326
bubble-iverson-1;big-range;100;38177
bubble-iverson-1;big-range;150;107526
bubble-iverson-1;big-range;200;173179
bubble-iverson-1;big-range;250;208301
bubble-iverson-1;big-range;300;372416
bubble-iverson-1;almost-sorted;50;1598
bubble-iverson-1;almost-sorted;100;3882
bubble-iverson-1;almost-sorted;150;6262
bubble-iverson-1;almost-sorted;200;9839
bubble-iverson-1;almost-sorted;250;12642
bubble-iverson-1;almost-sorted;300;14975
bubble-iverson-1;reversed;50;11599
bubble-iverson-1;reversed;100;49674
bubble-iverson-1;reversed;150;107826
bubble-iverson-1;reversed;200;162777
bubble-iverson-1;reversed;250;268348
bubble-iverson-1;reversed;300;367110
bubble-iverson-2;small-range;50;7622
bubble-iverson-2;small-range;100;29391
bubble-iverson-2;small-range;150;67871
bubble-iverson-2;small-range;200;137231
bubble-iverson-2;small-range;250;267928
bubble-iverson-2;small-range;300;336803
bubble-iverson-2;big-range;50;10302
bubble-iverson-2;big-range;100;45523
bubble-iverson-2;big-range;150;95871
bubble-iverson-2;big-range;200;147341
bubble-iverson-2;big-range;250;221251
bubble-iverson-2;big-range;300;313065
bubble-iverson-2;almost-sorted;50;1696
bubble-iverson-2;almost-sorted;100;4163
bubble-iverson-2;almost-sorted;150;6685
bubble-iverson-2;almost-sorted;200;9476
bubble-iverson-2;almost-sorted;250;12213
bubble-iverson-2;almost-sorted;300;17564
bubble-iverson-2;reversed;50;11749
bubble-iverson-2;reversed;100;53292
bubble-iverson-2;reversed;150;110338
bubble-iverson-2;reversed;200;197000
bubble-iverson-2;reversed;250;320596
bubble-iverson-2;reversed;300;414295
insertion;small-range;50;320
insertion;small-range;100;580
insertion;small-range;150;964
insertion;small-range;200;1120
insertion;small-range;250;1536
insertion;small-range;300;1608
insertion;big-range;50;5297
insertion;big-range;100;24272
insertion;big-range;150;29777
insertion;big-range;200;56078
insertion;big-range;250;86221
insertion;big-range;300;125889
insertion;almost-sorted;50;297
insertion;almost-sorted;100;563
insertion;almost-sorted;150;816
insertion;almost-sorted;200;1083
insertion;almost-sorted;250;1364
insertion;almost-sorted;300;1672
insertion;reversed;50;3755
insertion;reversed;100;14192
insertion;reversed;150;31364
insertion;reversed;200;55157
insertion;reversed;250;89806
insertion;reversed;300;153491
bin-insertion;small-range;50;8109
bin-insertion;small-range;100;29467
bin-insertion;small-range;150;62841
bin-insertion;small-range;200;97105
bin-insertion;small-range;250;147232
bin-insertion;small-range;300;185668
bin-insertion;big-range;50;7881
bin-insertion;big-range;100;23142
bin-insertion;big-range;150;48567
bin-insertion;big-range;200;89644
bin-insertion;big-range;250;134774
bin-insertion;big-range;300;182878
bin-insertion;almost-sorted;50;3172
bin-insertion;almost-sorted;100;10840
bin-insertion;almost-sorted;150;15604
bin-insertion;almost-sorted;200;18889
bin-insertion;almost-sorted;250;22734
bin-insertion;almost-sorted;300;32293
bin-insertion;reversed;50;10138
bin-insertion;reversed;100;36561
bin-insertion;reversed;150;87330
bin-insertion;reversed;200;185245
bin-insertion;reversed;250;248404
bin-insertion;reversed;300;333624
counting;small-range;50;23209
counting;small-range;100;22645
counting;small-range;150;23061
counting;small-range;200;24403
counting;small-range;250;24925
counting;small-range;300;29247
counting;big-range;50;22595
counting;big-range;100;23251
counting;big-range;150;23528
